CLAIM_ID,POLICYHOLDER_AGE,POLICYHOLDER_GENDER,WARRANTY,CLAIM_DATE,CLAIM_REGION,CLAIM_PROVINCE,VEHICLE_BRAND,VEHICLE_MODEL,CLAIM_AMOUNT_PAID,PREMIUM_AMOUNT_PAID
45552,56,M,CIVIL LIABILITY INSURANCE,04/08/2022,TOSCANA,FI,KAWASAKI,Z 1000,2607.0,393.2
107434,50,F,NATURAL DISASTERS,30/06/2022,PIEMONTE,TO,LAND ROVER,Discovery Sport,8947.48,80.59
80607,63,M,CIVIL LIABILITY INSURANCE,18/04/2024,LOMBARDIA,LC,LAND ROVER,RANGE ROVER VELAR,2128.0,393.2
2186,67,F,NATURAL DISASTERS,19/07/2023,VENETO,PD,VOLKSWAGEN,GOLF 7A SERIE,2547.0,80.59
62512,79,M,CIVIL LIABILITY INSURANCE,20/02/2023,LAZIO,LT,OPEL,CORSA 4a SERIE,2169.5,393.2
30090,80,M,CIVIL LIABILITY INSURANCE,01/04/2024,CAMPANIA,AV,FIAT,CROMA (2005-2011),6000.0,393.2
143945,52,F,CIVIL LIABILITY INSURANCE,29/01/2024,TOSCANA,MS,OPEL,CORSA 6A SERIE,4767.0,393.2
187449,69,F,THEFT,16/02/2024,SICILIA,PA,FIAT,PANDA 3A SERIE,366.0,117.56
115456,64,M,CIVIL LIABILITY INSURANCE,05/04/2023,TOSCANA,FI,IVECO,100,2060.0,393.2
161421,68,F,CIVIL LIABILITY INSURANCE,08/07/2024,SARDEGNA,SS,CITROEN,C1 2? SERIE,1094.0,393.2
217291,75,F,SPECIAL TRAVEL,09/11/2022,CAMPANIA,,MINI,Mini Countryman R60,132.98,23.31
5096,85,M,CIVIL LIABILITY INSURANCE,10/05/2022,LOMBARDIA,BG,FIAT,Punto Evo,2278.67,393.2
231808,49,F,CIVIL LIABILITY INSURANCE,03/05/2023,SICILIA,ME,FIAT,Punto 2a serie,950.0,393.2
116072,43,F,CIVIL LIABILITY INSURANCE,19/04/2023,LAZIO,RM,PEUGEOT,108,3400.0,393.2
1981,39,M,CIVIL LIABILITY INSURANCE,13/04/2023,SICILIA,PA,TOYOTA,YARIS CROSS,300.0,393.2
152015,36,F,CIVIL LIABILITY INSURANCE,03/02/2024,PIEMONTE,TO,LANCIA,YPSILON 3A SERIE,723.3,393.2
47858,60,M,CIVIL LIABILITY INSURANCE,17/08/2022,LOMBARDIA,BG,MERCEDES,CLASSE B (T246/242),427.0,393.2
154004,62,F,CIVIL LIABILITY INSURANCE,04/05/2024,EMILIA ROMAGNA,RA,SUZUKI,SWIFT  2017--->,1013.0,393.2
190970,29,F,GLASSES,28/04/2024,VENETO,PD,CITROEN,C3 2? SERIE,116.0,47.04
47861,52,M,CIVIL LIABILITY INSURANCE,16/08/2022,PIEMONTE,TO,FIAT,Panda 2a serie,1550.0,393.2
210588,36,M,NATURAL DISASTERS,19/08/2022,EMILIA ROMAGNA,RN,RENAULT,Captur 2a serie,4255.0,80.59
46028,58,M,GLASSES,21/07/2023,LOMBARDIA,VA,CITROEN,C5 3A SERIE,600.0,47.04
45851,49,F,CIVIL LIABILITY INSURANCE,19/09/2024,LOMBARDIA,LO,FIAT,PUNTO 4A SERIE,400.0,393.2
184990,76,F,CIVIL LIABILITY INSURANCE,02/01/2023,SICILIA,SR,toyota,YARIS,480.0,393.2
195723,79,M,CIVIL LIABILITY INSURANCE,17/06/2022,SICILIA,TP,SEAT,IBIZA 2a SERIE,1300.0,393.2
212885,67,M,GLASSES,27/05/2022,PIEMONTE,AL,FIAT,Tipo (2015-->),462.9,47.04
127642,53,M,CIVIL LIABILITY INSURANCE,11/10/2022,LOMBARDIA,MI,FIAT,PANDA 2a SERIE,1690.0,393.2
167572,63,F,GLASSES,11/06/2024,SICILIA,ME,HYUNDAI,GETZ,600.0,47.04
13607,82,M,SOCIOPOLITICAL EVENTS,04/12/2022,PIEMONTE,TO,CITROEN,C3 2a serie,3780.0,94.86
169056,51,M,CIVIL LIABILITY INSURANCE,04/05/2023,ABRUZZO,PE,SYM,JET 14 125,1082.0,393.2
91174,43,F,CIVIL LIABILITY INSURANCE,09/03/2023,LAZIO,RM,VOLKSWAGEN,Golf 7a serie,2060.0,393.2
121847,37,M,CIVIL LIABILITY INSURANCE,10/12/2024,SICILIA,PA,MERCEDES,CLASSE C   (W/S205),1952.0,393.2
47841,37,M,SOCIOPOLITICAL EVENTS,30/05/2024,PIEMONTE,CN,JEEP,COMPASS 2A SERIE,1519.42,94.86
201873,58,F,CIVIL LIABILITY INSURANCE,22/04/2022,LAZIO,FR,OPEL,Corsa 3a serie,1100.0,393.2
236858,33,M,CIVIL LIABILITY INSURANCE,01/10/2023,PIEMONTE,TO,RENAULT,CLIO 5A SERIE,1095.0,393.2
38969,44,M,THEFT,10/01/2024,CAMPANIA,,HONDA,SH 350,4675.0,117.56
1144,66,M,CIVIL LIABILITY INSURANCE,19/04/2024,CALABRIA,RC,FIAT,500X,2128.0,393.2
31120,57,M,CIVIL LIABILITY INSURANCE,25/01/2024,PIEMONTE,TO,FIAT,SEDICI,2526.0,393.2
161084,63,M,TRAVEL ASSISTANCE,26/07/2022,EMILIA ROMAGNA,RN,OPEL,Combo 5a serie,112.24,32.21
80945,39,M,CIVIL LIABILITY INSURANCE,18/11/2024,SICILIA,SR,PEUGEOT,BIPPER,1296.0,393.2
56662,61,M,CIVIL LIABILITY INSURANCE,03/12/2022,LOMBARDIA,MI,JEEP,Gr.Cherokee 3a s.,373.84,393.2
192542,56,M,CIVIL LIABILITY INSURANCE,11/02/2022,VALLE D'AOSTA,AO,FIAT,Panda 3a serie,1690.0,393.2
990,28,M,TRAVEL ASSISTANCE,18/02/2021,PIEMONTE,VB,Yamaha,YZF R1,102.24,32.21
61038,22,M,CIVIL LIABILITY INSURANCE,29/06/2022,LIGURIA,GE,PEUGEOT,208 2a serie,1400.0,393.2
189421,67,M,CIVIL LIABILITY INSURANCE,25/02/2024,,SU,FORD,KUGA 2? SERIE,500.0,393.2
42846,63,M,GLASSES,18/07/2023,LOMBARDIA,MI,AUDI,A4 3a serie,264.1,47.04
192180,75,M,CIVIL LIABILITY INSURANCE,21/04/2023,PIEMONTE,BI,FIAT,Cinquecento,600.0,393.2
174711,55,M,CIVIL LIABILITY INSURANCE,20/05/2022,PUGLIA,BA,FORD,FOCUS 2/FOCUS C-MAX,1690.0,393.2
6997,47,M,NATURAL DISASTERS,25/07/2022,PIEMONTE,TO,ALFA ROMEO,GIULIETTA  (2010),4080.0,80.59
201755,77,M,GLASSES,17/05/2023,LAZIO,RM,PEUGEOT,2008 2a serie,111.0,47.04
172012,58,F,GLASSES,21/10/2023,LIGURIA,GE,FIAT,PANDA 2A SERIE,600.0,47.04
169025,48,F,GLASSES,16/05/2024,VALLE D'AOSTA,AO,KIA,CARENS 2? SERIE,600.0,47.04
68080,55,M,CIVIL LIABILITY INSURANCE,29/04/2022,SICILIA,PA,FIAT,500X,1690.0,393.2
108332,84,F,CIVIL LIABILITY INSURANCE,31/01/2022,CAMPANIA,,HYUNDAI,i10 3a serie,1940.0,393.2
163232,37,M,CIVIL LIABILITY INSURANCE,09/10/2023,LAZIO,RM,SMART,FORTWO 2A SERIE,1600.0,393.2
68371,63,M,CIVIL LIABILITY INSURANCE,23/04/2022,PIEMONTE,TO,NISSAN,Juke 1a serie,402.78,393.2
70590,62,M,CIVIL LIABILITY INSURANCE,02/05/2022,PUGLIA,BA,LANCIA,Musa,660.0,393.2
208771,47,M,TRAVEL ASSISTANCE,08/09/2022,TOSCANA,FI,FORD,C-Max 2a serie,231.34,32.21
139337,63,M,CIVIL LIABILITY INSURANCE,01/06/2022,LAZIO,RM,LJGIER,JS,2200.0,393.2
16626,39,F,TRAVEL ASSISTANCE,04/12/2023,SARDEGNA,OR,FORD,Fiesta 5a serie,105.84,32.21
29395,64,M,SOCIOPOLITICAL EVENTS,11/08/2024,FRIULI VENEZIA GIULIA,UD,MAZDA,CX-5 1? SERIE,220.0,94.86
33976,85,F,CIVIL LIABILITY INSURANCE,21/04/2023,PIEMONTE,TO,FIAT,500X,2439.0,393.2
87532,72,F,CIVIL LIABILITY INSURANCE,15/04/2022,LOMBARDIA,VA,FIAT,PANDA 2a SERIE,920.0,393.2
186441,31,M,THEFT,19/06/2023,LOMBARDIA,BS,LAND ROVER,RR EVOQUE 1? SERIE,538.0,117.56
36112,52,M,CIVIL LIABILITY INSURANCE,22/12/2022,PUGLIA,BA,Piaggio,Liberty S 125,3190.0,393.2
129255,62,F,CIVIL LIABILITY INSURANCE,31/12/2022,LAZIO,RM,MINI,Mini (R56),1700.0,393.2
23454,61,M,TRAVEL ASSISTANCE,18/07/2024,LOMBARDIA,MB,PIAGGIO,PORTER 1?/2? SERIE,118.24,32.21
148042,56,M,CIVIL LIABILITY INSURANCE,07/12/2022,TOSCANA,FI,IVECO,Daily (2014-->),1242.0,393.2
114936,48,F,CIVIL LIABILITY INSURANCE,03/11/2023,LOMBARDIA,BS,FIAT,PUNTO EVO,2060.0,393.2
89287,43,F,CIVIL LIABILITY INSURANCE,19/09/2022,PIEMONTE,VC,DACIA,Duster 2a serie,422.0,393.2
128111,57,M,CIVIL LIABILITY INSURANCE,14/05/2024,LAZIO,RM,AIXAM,UV,2128.0,393.2
208,44,F,GREEN LINE,12/02/2024,EMILIA ROMAGNA,MO,LANCIA,YPSILON 2A SERIE,106.68,21.5
74183,48,M,CIVIL LIABILITY INSURANCE,14/10/2023,SICILIA,PA,MERCEDES,CLASSE B (T246/242),3109.0,393.2
216167,87,M,GLASSES,22/07/2024,PIEMONTE,AL,FIAT,PANDA 2A SERIE,566.77,47.04
36323,57,F,CIVIL LIABILITY INSURANCE,22/11/2022,LOMBARDIA,VA,KIA,RIO 3a SERIE,2283.0,393.2
34239,86,M,CIVIL LIABILITY INSURANCE,02/08/2022,TOSCANA,FI,RENAULT,Scenic 4a serie,6040.0,393.2
109674,65,M,CIVIL LIABILITY INSURANCE,24/03/2023,TOSCANA,SI,FORD,ECOSPORT,2500.0,393.2
24733,78,F,TRAVEL ASSISTANCE,20/09/2024,EMILIA ROMAGNA,FC,FORD,KA 1? SERIE,106.58,32.21
136861,68,M,NATURAL DISASTERS,08/09/2022,LOMBARDIA,CO,TOYOTA,Yaris 2a serie,2092.51,80.59
218485,63,F,CIVIL LIABILITY INSURANCE,07/12/2023,PIEMONTE,CN,MERCEDES,CLASSE GLA  X156,480.0,393.2
156749,33,M,CIVIL LIABILITY INSURANCE,26/01/2024,SICILIA,ME,LIGIER,JS50B1,1694.0,393.2
141915,39,F,NATURAL DISASTERS,02/08/2024,PIEMONTE,TO,SUZUKI,VITARA (2015),3152.99,80.59
119144,56,F,TRAVEL ASSISTANCE,29/10/2021,LOMBARDIA,VA,RENAULT,MASTER,208.56,32.21
174562,52,M,GLASSES,21/02/2022,PIEMONTE,TO,CITROEN,Xsara,134.2,47.04
98655,45,M,NATURAL DISASTERS,30/06/2022,PIEMONTE,TO,FORD,C-MAX 2a SERIE,4215.89,80.59
229971,73,M,CIVIL LIABILITY INSURANCE,15/12/2021,LOMBARDIA,MN,ISUZU,ISUZU,2101.0,393.2
204919,64,M,CIVIL LIABILITY INSURANCE,02/11/2023,SARDEGNA,CA,FORD,FOCUS 2/FOCUS C-MAX,2060.0,393.2
102670,76,M,CIVIL LIABILITY INSURANCE,08/01/2022,PUGLIA,LE,MARUTI,800,1940.0,393.2
98365,66,M,NATURAL DISASTERS,26/07/2022,LOMBARDIA,VA,AUDI,A6 3a serie,3000.0,80.59
100888,52,F,CIVIL LIABILITY INSURANCE,11/02/2022,SICILIA,PA,ligier,js50,1900.0,393.2
153931,32,M,CIVIL LIABILITY INSURANCE,04/06/2024,LOMBARDIA,MI,ALFA ROMEO,GIULIETTA (2010-21),860.0,393.2
157051,52,F,GLASSES,02/08/2024,PIEMONTE,TO,TOYOTA,YARIS 3A SERIE,600.0,47.04
235770,34,F,TRAVEL ASSISTANCE,30/09/2022,LOMBARDIA,MI,LANCIA,Ypsilon 3a serie,134.69,32.21
7815,52,M,CIVIL LIABILITY INSURANCE,16/04/2022,CAMPANIA,CE,RENAULT,Clio 4a serie,1100.0,393.2
58432,69,F,SPECIAL TRAVEL,12/06/2023,EMILIA ROMAGNA,BO,FORD,FIESTA 5A SERIE,106.02,23.31
88890,91,M,CIVIL LIABILITY INSURANCE,18/04/2023,SARDEGNA,SS,CITROEN,C3 2A SERIE,2060.0,393.2
48205,50,M,CIVIL LIABILITY INSURANCE,22/03/2024,LOMBARDIA,BG,PEUGEOT,207,1838.0,393.2
87847,61,F,CIVIL LIABILITY INSURANCE,20/10/2023,PIEMONTE,TO,VOLKSWAGEN,GOLF 6A SERIE,1138.21,393.2
212309,65,M,CIVIL LIABILITY INSURANCE,29/11/2023,LOMBARDIA,MB,OPEL,ASTRA 4A SERIE,835.0,393.2
210338,62,M,CIVIL LIABILITY INSURANCE,23/12/2022,EMILIA ROMAGNA,RN,SMART,FORTWO 3?S.(C/A453),240.0,393.2
135010,80,M,CIVIL LIABILITY INSURANCE,24/03/2023,LOMBARDIA,VA,FIAT,Panda 2a serie,1270.0,393.2
139505,61,M,CIVIL LIABILITY INSURANCE,02/02/2023,VENETO,VR,VOLKSWAGEN,Golf 6a serie,3870.0,393.2
135659,79,F,CIVIL LIABILITY INSURANCE,05/05/2022,EMILIA ROMAGNA,BO,MERCEDES,CLASSE A   (W/C169),4840.0,393.2
19574,52,M,CIVIL LIABILITY INSURANCE,28/12/2021,VENETO,VE,FIAT,500 (2015--->),2581.25,393.2
155276,57,F,NATURAL DISASTERS,24/07/2023,VENETO,VR,OPEL,MERIVA 1A SERIE,500.0,80.59
164911,54,M,CIVIL LIABILITY INSURANCE,13/09/2022,CAMPANIA,CE,IVECO,DAILY (2006-2009),2110.0,393.2
73366,24,M,TRAVEL ASSISTANCE,14/10/2023,LOMBARDIA,LC,FIAT,BRAVO 2? SERIE,183.37,32.21
75052,34,F,CIVIL LIABILITY INSURANCE,09/06/2023,TOSCANA,LI,OPEL,CORSA 3? SERIE,2060.0,393.2
57784,48,F,CIVIL LIABILITY INSURANCE,13/11/2023,CAMPANIA,AV,DR,DR F35,9218.24,393.2
108707,53,M,CIVIL LIABILITY INSURANCE,25/01/2022,LOMBARDIA,MB,HONDA,Jazz 1a serie 01-08,2168.8,393.2
15535,91,M,CIVIL LIABILITY INSURANCE,23/11/2024,EMILIA ROMAGNA,PC,OPEL,MERIVA 2A S.,1350.0,393.2
20773,79,M,CIVIL LIABILITY INSURANCE,04/11/2023,LOMBARDIA,MI,SUZUKI,SJ400/SAMURAI,2505.91,393.2
89508,50,F,GLASSES,21/07/2023,PIEMONTE,AL,ALFA ROMEO,159,600.0,47.04
120326,55,F,CIVIL LIABILITY INSURANCE,05/06/2022,LAZIO,VT,TOYOTA,RAV4 2a serie,3314.0,393.2
108825,49,F,GLASSES,20/09/2024,PUGLIA,BT,ELI,ZERO PLUS,800.0,47.04
116753,64,F,CIVIL LIABILITY INSURANCE,26/04/2024,SARDEGNA,SS,VOLKSWAGEN,TAIGO,1941.0,393.2
66622,66,M,GLASSES,20/07/2022,SICILIA,PA,VOLKSWAGEN,Passat 8a serie,800.0,47.04
114884,85,F,CIVIL LIABILITY INSURANCE,19/09/2022,LIGURIA,SV,LANCIA,Ypsilon 3a serie,1690.0,393.2
171310,46,F,GLASSES,01/04/2022,SICILIA,CT,FORD,Kuga 3a serie,600.0,47.04
172682,90,M,GLASSES,10/08/2022,LAZIO,RM,FIAT,Panda 2a serie,600.0,47.04
194839,71,M,NATURAL DISASTERS,01/07/2022,VENETO,VI,SUZUKI,Vitara (2015),1478.0,80.59
1691,51,F,CIVIL LIABILITY INSURANCE,14/01/2024,PIEMONTE,AL,BMW,SERIE 3  F30/F31,1250.0,393.2
61979,72,M,GLASSES,03/12/2023,LOMBARDIA,BS,BMW,X1            (U11),229.52,47.04
73908,55,M,CIVIL LIABILITY INSURANCE,02/08/2024,LOMBARDIA,BG,FIAT,PANDA 2? SERIE,2128.0,393.2
125524,70,F,GLASSES,26/02/2023,TOSCANA,LU,DR,dr 4.0,111.0,47.04
77341,60,F,CIVIL LIABILITY INSURANCE,31/10/2022,VENETO,VI,FIAT,500L,2074.0,393.2
100470,48,F,CIVIL LIABILITY INSURANCE,25/03/2024,LOMBARDIA,CR,VOLKSWAGEN,GOLF 4A SERIE,1784.8,393.2
8307,42,M,NATURAL DISASTERS,25/07/2023,LOMBARDIA,MI,LAND ROVER,DISCOVERY SPORT,8648.0,80.59
29543,56,M,CIVIL LIABILITY INSURANCE,10/05/2024,FRIULI VENEZIA GIULIA,UD,APRILIA,ATLANTIC 125,800.0,393.2
210735,64,M,NATURAL DISASTERS,24/07/2023,VENETO,TV,FIAT,DUCATO,1700.0,80.59
116220,56,M,CIVIL LIABILITY INSURANCE,19/05/2024,PIEMONTE,TO,MITSUBISHI,PAJERO PININ,2526.0,393.2
53444,61,M,TRAVEL ASSISTANCE,31/07/2022,EMILIA ROMAGNA,FC,ALFA ROMEO,GIULIETTA (2010-21),183.73,32.21
126506,44,F,CIVIL LIABILITY INSURANCE,31/05/2023,CAMPANIA,,AUDI,A1/S1,2100.0,393.2
223335,90,M,CIVIL LIABILITY INSURANCE,04/12/2022,TOSCANA,PI,FIAT,PANDA 3a SERIE,3310.0,393.2
62192,57,M,GLASSES,29/07/2022,VENETO,PD,OPEL,VIVARO EDI,538.52,47.04
57443,66,M,SPECIAL TRAVEL,20/11/2023,CAMPANIA,CE,FIAT,GRANDE PUNTO,117.19,23.31
78665,56,M,CIVIL LIABILITY INSURANCE,07/07/2022,CAMPANIA,,FIAT,500L,2100.0,393.2
130818,54,F,CIVIL LIABILITY INSURANCE,22/10/2023,PIEMONTE,TO,SMART,FORFOUR 1A SERIE,1060.0,393.2
35116,37,M,GLASSES,27/03/2023,FRIULI VENEZIA GIULIA,PN,MERCEDES,CLASSE A     (W176),601.08,47.04
88517,32,M,GLASSES,25/07/2024,VENETO,PD,BMW,X4        (G02/F98),800.0,47.04
1247,62,F,CIVIL LIABILITY INSURANCE,26/04/2022,EMILIA ROMAGNA,RE,CITROEN,C3 3a serie,756.0,393.2
35004,32,M,TRAVEL ASSISTANCE,24/08/2024,FRIULI VENEZIA GIULIA,PN,RENAULT,KADJAR,132.98,32.21
31925,43,F,CIVIL LIABILITY INSURANCE,06/08/2023,CAMPANIA,AV,JEEP,RENEGADE,3066.0,393.2
67843,46,F,SOCIOPOLITICAL EVENTS,24/01/2022,SICILIA,PA,FIAT,500L,1185.0,94.86
9378,52,F,NATURAL DISASTERS,05/06/2022,LOMBARDIA,VA,OPEL,Astra 4a serie,2200.0,80.59
57448,31,M,CIVIL LIABILITY INSURANCE,03/08/2022,CAMPANIA,,YAMAHA,CZD300 -A,1570.0,393.2
125293,49,M,CIVIL LIABILITY INSURANCE,19/12/2023,FRIULI VENEZIA GIULIA,TS,MITSUBISHI,SPACE STAR 2? SERIE,3195.0,393.2
212150,58,M,CIVIL LIABILITY INSURANCE,09/05/2022,PIEMONTE,TO,AUDI,A4 3a serie,2000.0,393.2
58384,41,M,GLASSES,02/08/2024,PIEMONTE,TO,NISSAN,PATROL,800.0,47.04
147560,55,F,CIVIL LIABILITY INSURANCE,03/07/2023,SICILIA,ME,RENAULT,MODUS 1? SERIE,2300.0,393.2
147405,60,M,TRAVEL ASSISTANCE,05/09/2022,CAMPANIA,SA,FORD,C-Max 2a serie,101.26,32.21
188268,58,F,CIVIL LIABILITY INSURANCE,23/07/2024,PUGLIA,BA,MERCEDES,CLASSE A   (W/C169),1089.0,393.2
138567,57,M,CIVIL LIABILITY INSURANCE,16/05/2023,TOSCANA,LI,FIAT,PANDA 3a SERIE,2616.75,393.2
11628,66,F,GUARANTEE FAILURES,29/06/2022,PIEMONTE,TO,TOYOTA,Yaris 4a serie,250.0,454.48
173850,64,M,CIVIL LIABILITY INSURANCE,26/03/2022,VENETO,PD,BMW,X3            (F25),1388.64,393.2
124443,73,M,CIVIL LIABILITY INSURANCE,13/10/2023,VENETO,VR,FIAT,PANDA 2A SERIE,2060.0,393.2
233296,62,M,GLASSES,22/06/2022,PIEMONTE,TO,FIAT,Ducato (4a serie),750.0,47.04
178144,80,M,TRAVEL ASSISTANCE,02/12/2024,LOMBARDIA,CR,FIAT,STILO 1.9 TD JTD,105.99,32.21
187390,54,M,CIVIL LIABILITY INSURANCE,19/04/2022,FRIULI VENEZIA GIULIA,GO,ALFA ROMEO,147 2a SERIE,726.0,393.2
93973,55,M,SOCIOPOLITICAL EVENTS,29/07/2022,TRENTINO ALTO ADIGE,TN,SKODA,Kodiaq,1033.0,94.86
67935,37,M,CIVIL LIABILITY INSURANCE,20/04/2023,TOSCANA,FI,ZONTES,ZT 310 X,2439.0,393.2
210317,66,F,GUARANTEE FAILURES,13/05/2023,TOSCANA,FI,VOLKSWAGEN,TIGUAN 2A SERIE,230.0,454.48
91793,70,F,CIVIL LIABILITY INSURANCE,21/10/2022,LOMBARDIA,VA,SEAT,Ibiza 4a serie,315.49,393.2
81239,33,M,GLASSES,14/01/2023,LOMBARDIA,CO,VOLVO,V40 (2012-2020),600.0,47.04
118004,67,F,CIVIL LIABILITY INSURANCE,12/01/2024,EMILIA ROMAGNA,BO,OPEL,CORSA 5? SERIE,4713.25,393.2
117150,54,M,CIVIL LIABILITY INSURANCE,08/03/2023,SICILIA,ME,FIAT,PUNTO 4? SERIE,650.0,393.2
44291,50,F,CIVIL LIABILITY INSURANCE,14/11/2022,EMILIA ROMAGNA,RN,CITROEN,C3 1a serie,1940.0,393.2
201752,34,M,NATURAL DISASTERS,25/05/2022,VENETO,TV,AUDI,A4 allroad 2a serie,1220.0,80.59
221335,56,M,GUARANTEE FAILURES,17/12/2022,LOMBARDIA,CR,MERCEDES,Vito 4as. (W447),400.0,454.48
60388,59,M,CIVIL LIABILITY INSURANCE,23/06/2023,LOMBARDIA,BG,FIAT,PANDA 2A SERIE,1787.0,393.2
69904,62,F,CIVIL LIABILITY INSURANCE,03/08/2022,EMILIA ROMAGNA,PR,FIAT,Panda 2a serie,1940.0,393.2
53706,43,M,NATURAL DISASTERS,13/07/2023,VENETO,VI,HYUNDAI,i20 3a serie,2854.8,80.59
105335,40,M,CIVIL LIABILITY INSURANCE,19/10/2024,PIEMONTE,TO,JEEP,COMPASS 2? SERIE,8911.64,393.2
135964,73,F,GLASSES,24/07/2023,LOMBARDIA,BS,OPEL,AGILA 1A SERIE,111.0,47.04
201485,51,F,CIVIL LIABILITY INSURANCE,20/02/2024,LAZIO,FR,FIAT,BRAVO 2? SERIE,2128.0,393.2
237284,65,M,CIVIL LIABILITY INSURANCE,29/08/2023,PIEMONTE,AL,FORD,Focus 3a serie,500.0,393.2
208990,49,M,NATURAL DISASTERS,22/05/2024,PIEMONTE,TO,FORD,KUGA 2? SERIE,3825.0,80.59
47404,50,M,CIVIL LIABILITY INSURANCE,08/04/2023,LOMBARDIA,PV,FIAT,Doblo 1a serie,1966.29,393.2
70220,56,F,TRAVEL ASSISTANCE,21/12/2022,SARDEGNA,SS,FIAT,Tipo (2015--->),152.26,32.21
233594,62,F,GLASSES,10/05/2024,TOSCANA,FI,FIAT,PANDA 2A SERIE,600.0,47.04
67028,54,M,CIVIL LIABILITY INSURANCE,20/02/2024,SICILIA,PA,BMW,SERIE 1       (E87),2638.0,393.2
86856,58,F,GUARANTEE FAILURES,16/07/2024,TRENTINO ALTO ADIGE,TN,AUDI,Q3 2? SERIE,1700.0,454.48
52081,59,M,CIVIL LIABILITY INSURANCE,05/04/2023,VENETO,BL,SUZUKI,JIMNY 3a SERIE,1135.0,393.2
127225,60,F,GLASSES,15/11/2022,BASILICATA,MT,VOLKSWAGEN,Polo 5a serie,470.25,47.04
195136,63,M,CIVIL LIABILITY INSURANCE,16/04/2024,LOMBARDIA,BG,FIAT,500 (2020-->),1403.0,393.2
1452,59,F,NATURAL DISASTERS,26/07/2022,LOMBARDIA,MI,NISSAN,Pathfinder,1316.0,80.59
135862,46,F,CIVIL LIABILITY INSURANCE,30/11/2022,,SU,FORD,Fiesta 5a serie,2305.0,393.2
196929,74,M,CIVIL LIABILITY INSURANCE,14/03/2022,LOMBARDIA,VA,MERCEDES,VITO 2,1690.0,393.2
126026,65,M,GLASSES,28/09/2023,LOMBARDIA,VA,RENAULT,KANGOO 2A SERIE,358.15,47.04
60539,59,F,GLASSES,24/07/2023,LOMBARDIA,BS,RENAULT,Megane 3a serie,600.0,47.04
235295,45,F,CIVIL LIABILITY INSURANCE,22/02/2023,TOSCANA,LI,LANCIA,YPSILON 3a SERIE,250.0,393.2
133446,67,M,CIVIL LIABILITY INSURANCE,14/04/2023,LOMBARDIA,LC,BMW,Serie 2 A.T. (F45),2681.0,393.2
203637,33,M,TRAVEL ASSISTANCE,20/11/2023,PIEMONTE,BI,FORD,PUMA (2019),146.4,32.21
23739,51,F,GLASSES,13/03/2024,TOSCANA,PT,CITROEN,C3 3? SERIE,600.0,47.04
219125,67,M,CIVIL LIABILITY INSURANCE,06/06/2024,LOMBARDIA,MI,SUZUKI,V STROM DL 650,3366.79,393.2
206177,67,M,CIVIL LIABILITY INSURANCE,16/02/2024,FRIULI VENEZIA GIULIA,UD,FIAT,500L,1907.47,393.2
208822,87,M,CIVIL LIABILITY INSURANCE,10/07/2022,VENETO,TV,FIAT,GRANDE PUNTO,2283.0,393.2
78703,37,M,CIVIL LIABILITY INSURANCE,28/03/2024,LAZIO,RM,RENAULT,GRAND SCENIC,800.0,393.2
82417,59,F,CIVIL LIABILITY INSURANCE,19/07/2024,LOMBARDIA,BS,VOLKSWAGEN,POLO 4A SERIE,1550.0,393.2
156054,45,F,TRAVEL ASSISTANCE,25/05/2023,LAZIO,RM,SMART,fortwo 2a serie,120.78,32.21
20600,35,F,CIVIL LIABILITY INSURANCE,04/03/2022,LOMBARDIA,PV,FIAT,500 (2007-2016),909.33,393.2
171347,54,M,TRAVEL ASSISTANCE,25/11/2024,LOMBARDIA,CR,TOYOTA,COROLLA  2004-2009,122.24,32.21
198023,62,M,CIVIL LIABILITY INSURANCE,28/01/2023,LOMBARDIA,BG,MERCEDES,VITO 4?S.    (W447),1150.97,393.2
19004,57,M,CIVIL LIABILITY INSURANCE,29/02/2024,LOMBARDIA,VA,RENAULT,TRAFIC,250.0,393.2
103227,29,M,CIVIL LIABILITY INSURANCE,12/05/2024,SARDEGNA,CA,ABARTH,595,2928.0,393.2
190901,64,M,GLASSES,05/05/2023,TRENTINO ALTO ADIGE,TN,FIAT,Doblo 2a serie,473.44,47.04
236348,51,F,TRAVEL ASSISTANCE,12/10/2023,LOMBARDIA,BG,FORD,FIESTA 5? SERIE,135.52,32.21
187559,64,M,TRAVEL ASSISTANCE,18/11/2024,TRENTINO ALTO ADIGE,BZ,VOLKSWAGEN,PASSAT 8A SERIE,152.5,32.21
129217,24,F,CIVIL LIABILITY INSURANCE,02/06/2022,EMILIA ROMAGNA,RN,NISSAN,MICRA 3a SERIE,3310.0,393.2
223796,50,M,CIVIL LIABILITY INSURANCE,06/07/2023,SICILIA,TP,AIXAM,UV 53 DF0A,1800.0,393.2
166708,56,M,CIVIL LIABILITY INSURANCE,06/04/2024,PIEMONTE,TO,FORD,FOCUS 2A S. 08-11,1705.0,393.2
204493,56,F,CIVIL LIABILITY INSURANCE,01/05/2022,LOMBARDIA,BS,VOLKSWAGEN,Polo 6a serie,790.0,393.2
156740,54,M,TRAVEL ASSISTANCE,08/08/2024,PIEMONTE,TO,AUDI,A6 2? SERIE,446.73,32.21
79480,32,M,GLASSES,24/07/2023,VENETO,TV,ALFA ROMEO,147 2A SERIE,665.0,47.04
